Invoice_ID,Vendor_Name,Department,Invoice_Date,Amount,GST,Quantity,Category,True_Anomaly,IQR_Outlier_Flag
INV105818,Vendor_009,Administration,2024-09-07,15714.27,28.0,23,Software License,0,0
INV109856,Vendor_030,It & Electronics,2025-08-04,7055.16,55.0,4,Medical Supplies,1,0
INV103764,Vendor_002,Administration,2024-03-05,18586.99,5.0,11,Office Equipment,0,0
INV103866,Vendor_026,Water Supply,2024-01-04,21065.42,18.0,33,Furniture,0,0
INV107636,Vendor_003,Sanitation,2025-02-14,19354.72,12.0,2,Construction Material,0,0
INV108836,Vendor_040,Health,2024-10-21,10420.5,12.0,8,Office Equipment,0,0
INV109118,Vendor_014,Education,2024-02-19,19441.09,28.0,27,Office Equipment,0,0
INV109287,Vendor_013,Public Works,2025-10-30,17716.61,28.0,25,Electronics,0,0
INV107366,Vendor_019,Transport,2024-05-05,14027.58,28.0,7,Vehicle Maintenance,0,0
INV103758,Vendor_025,Health,2024-06-12,9312.15,18.0,26,Furniture,0,0
INV102831,Vendor_009,Water Supply,2024-07-06,20277.16,5.0,17,Vehicle Maintenance,0,0
INV103227,Vendor_032,Water Supply,2025-08-25,21758.54,12.0,34,Software License,0,0
INV108116,Vendor_015,Public Works,2025-07-17,19513.58,5.0,2,Medical Supplies,0,0
INV103923,Vendor_024,Transport,2024-09-19,12543.45,12.0,16,Cleaning Supplies,0,0
INV103904,Vendor_017,Education,2024-09-03,10143.6,5.0,8,Cleaning Supplies,0,0
INV102277,Vendor_033,Public Works,2025-02-04,22180.68,2.0,14,Cleaning Supplies,1,0
INV107087,Vendor_013,Education,2024-07-04,18486.56,28.0,9,Cleaning Supplies,0,0
INV101401,Vendor_007,Transport,2025-11-06,9388.13,5.0,7,Stationery,0,0
INV100739,Vendor_015,Transport,2025-11-24,10238.63,12.0,46,Medical Supplies,0,0
INV106552,Vendor_028,Public Works,2024-05-25,23021.75,28.0,4,Electronics,0,0
INV104266,Vendor_028,Administration,2024-01-22,11629.79,12.0,10,Software License,0,0
INV200060,Vendor_034,Administration,2024-06-29,22841.09,18.0,47,Furniture,1,0
INV107645,Vendor_014,Sanitation,2025-04-29,17429.44,5.0,43,Cleaning Supplies,0,0
INV107765,Vendor_010,It & Electronics,2025-12-07,6499.82,5.0,1,Furniture,0,0
INV103851,Vendor_038,Transport,2024-06-15,9828.23,12.0,21,Cleaning Supplies,0,0
INV108804,Vendor_025,Water Supply,2024-04-24,23895.58,12.0,47,Stationery,0,0
INV102661,Vendor_012,Water Supply,2025-06-03,21529.96,28.0,32,Vehicle Maintenance,0,0
INV106774,Vendor_028,Administration,2024-01-10,18257.32,12.0,48,Stationery,0,0
INV108350,Vendor_014,Public Works,2025-09-27,21698.45,5.0,24,Software License,0,0
INV100674,Vendor_032,Education,2024-04-02,15480.89,5.0,39,Stationery,0,0
INV108303,Vendor_033,Health,2025-04-12,8429.64,28.0,39,Fuel,0,0
INV106953,Vendor_015,Education,2025-09-15,20588.39,12.0,14,Office Equipment,0,0
INV103841,Vendor_004,Administration,2024-08-03,9315.8,18.0,4,Fuel,0,0
INV101815,Vendor_010,Transport,2024-07-28,10170.52,5.0,7,Software License,0,0
INV108498,Vendor_034,Education,2025-10-30,20566.5,18.0,5,Medical Supplies,0,0
INV200036,Vendor_003,Public Works,2024-05-31,24104.66,28.0,7,Furniture,1,0
INV109388,Vendor_033,Transport,2025-07-06,13280.58,5.0,29,Furniture,0,0
INV104653,Vendor_005,Health,2025-01-14,106729.92,28.0,49,Cleaning Supplies,1,1
INV107614,Vendor_040,Education,2024-07-16,17318.95,18.0,42,Cleaning Supplies,0,0
INV102100,Vendor_025,It & Electronics,2025-08-06,13073.5,28.0,11,Furniture,0,0
INV108021,Vendor_038,Education,2024-02-24,10834.76,28.0,45,Construction Material,0,0
INV101673,Vendor_015,Public Works,2024-10-14,24922.71,18.0,13,Stationery,0,0
INV102101,Vendor_015,Health,2025-04-18,11019.26,5.0,26,Software License,0,0
INV104213,Vendor_033,Water Supply,2024-08-29,20336.8,18.0,12,Stationery,0,0
INV107596,Vendor_036,Education,2024-08-24,18942.07,5.0,3,Software License,0,0
INV101548,Vendor_010,It & Electronics,2025-12-01,9599.11,18.0,8,Furniture,0,0
INV107441,Vendor_010,Water Supply,2025-04-18,19598.6,12.0,17,Construction Material,0,0
INV106672,Vendor_015,Water Supply,2024-07-10,22666.87,12.0,10,Medical Supplies,0,0
INV103323,Vendor_003,Education,2024-09-12,11476.36,5.0,12,Medical Supplies,0,0
INV109720,Vendor_007,Health,2024-12-23,9156.9,28.0,31,Office Equipment,0,0
INV100355,Vendor_034,Water Supply,2025-07-29,19883.86,5.0,38,Software License,0,0
INV105184,Vendor_001,It & Electronics,2024-11-25,6462.03,18.0,35,Office Equipment,0,0
INV101461,Vendor_030,Transport,2025-10-15,13126.35,28.0,28,Construction Material,0,0
INV107930,Vendor_031,It & Electronics,2024-06-30,97582.28,12.0,31,Office Equipment,1,1
INV109572,Vendor_029,Transport,2025-10-10,11623.77,12.0,7,Office Equipment,0,0
INV103220,Vendor_010,Health,2024-08-16,10012.37,12.0,7,Fuel,0,0
INV100939,Vendor_003,Transport,2025-06-06,8832.55,12.0,21,Office Equipment,0,0
INV109344,Vendor_011,It & Electronics,2025-02-23,8272.06,28.0,20,Stationery,0,0
INV105147,Vendor_005,Administration,2024-01-04,23639.53,18.0,32,Cleaning Supplies,0,0
INV106417,Vendor_017,Education,2024-05-22,18423.33,28.0,12,Fuel,0,0
INV105923,Vendor_005,It & Electronics,2025-12-29,9149.17,5.0,20,Office Equipment,0,0
INV108197,Vendor_012,Health,2024-05-22,13272.85,2.0,27,Medical Supplies,1,0
INV101751,Vendor_038,Administration,2025-04-28,13529.11,12.0,18,Stationery,0,0
INV103976,Vendor_015,Water Supply,2025-09-23,21869.83,5.0,46,Furniture,0,0
INV109503,Vendor_030,Sanitation,2025-08-17,22497.49,12.0,12,Stationery,0,0
INV101772,Vendor_033,Transport,2024-10-09,13302.67,12.0,46,Cleaning Supplies,0,0
INV101196,Vendor_026,Health,2024-11-29,10749.23,5.0,41,Electronics,0,0
INV101878,Vendor_022,Health,2025-08-12,10241.8,5.0,47,Medical Supplies,0,0
INV102668,Vendor_007,Transport,2024-08-06,12598.78,18.0,32,Medical Supplies,0,0
INV103171,Vendor_015,Education,2024-11-15,19374.67,12.0,26,Software License,0,0
INV102016,Vendor_035,Public Works,2024-04-18,20386.87,28.0,10,Office Equipment,0,0
INV102005,Vendor_039,Administration,2024-07-30,15058.52,12.0,4,Construction Material,0,0
INV108435,Vendor_030,Administration,2025-10-14,10758.43,5.0,35,Office Equipment,0,0
INV103893,Vendor_039,Education,2024-12-08,19824.18,5.0,26,Cleaning Supplies,0,0
INV200191,Vendor_003,It & Electronics,2025-07-20,11510.89,18.0,26,Stationery,1,0
INV103237,Vendor_032,Administration,2024-09-30,20761.58,18.0,47,Electronics,0,0
INV104424,Vendor_030,It & Electronics,2025-06-25,10285.84,12.0,31,Electronics,0,0
INV104744,Vendor_035,Transport,2024-06-30,12550.22,12.0,46,Office Equipment,0,0
INV102078,Vendor_003,Water Supply,2024-11-18,22794.61,5.0,30,Stationery,0,0
INV105219,Vendor_016,Sanitation,2025-04-09,15239.4,28.0,22,Software License,0,0
INV100396,Vendor_010,Sanitation,2025-09-08,18720.81,28.0,47,Medical Supplies,0,0
INV102788,Vendor_037,Water Supply,2024-02-08,22217.43,28.0,28,Fuel,0,0
INV107428,Vendor_014,Education,2025-01-02,18844.84,28.0,38,Electronics,0,0
INV200044,Vendor_005,Education,2025-09-19,9585.55,18.0,40,Construction Material,1,0
INV104072,Vendor_005,Education,2024-07-09,21395.64,18.0,18,Construction Material,0,0
INV105574,Vendor_032,Administration,2024-02-20,6171.35,28.0,32,Construction Material,0,0
INV108532,Vendor_020,Administration,2024-06-09,18345.89,28.0,21,Cleaning Supplies,0,0
INV109699,Vendor_010,It & Electronics,2024-04-05,5660.18,18.0,39,Stationery,0,0
INV105355,Vendor_011,Public Works,2024-06-17,19929.96,18.0,15,Construction Material,0,0
INV107522,Vendor_018,Public Works,2024-01-24,18353.89,18.0,8,Electronics,0,0
INV107960,Vendor_020,Water Supply,2024-02-11,21214.75,18.0,32,Electronics,0,0
INV108310,Vendor_036,Health,2025-08-23,9449.18,5.0,1,Furniture,0,0
INV101519,Vendor_009,Public Works,2024-10-14,20458.33,18.0,15,Cleaning Supplies,0,0
INV108358,Vendor_037,Administration,2024-08-14,16148.43,18.0,5,Construction Material,0,0
INV101378,Vendor_010,Public Works,2024-11-03,19119.85,28.0,28,Construction Material,0,0
INV105672,Vendor_020,It & Electronics,2024-09-22,6665.2,18.0,9,Vehicle Maintenance,0,0
INV101023,Vendor_031,It & Electronics,2024-07-22,9391.2,18.0,20,Construction Material,0,0
INV102587,Vendor_018,Administration,2024-10-10,13093.45,5.0,37,Furniture,0,0
INV107324,Vendor_010,Sanitation,2025-08-07,22374.97,12.0,34,Vehicle Maintenance,0,0
INV105621,Vendor_003,Sanitation,2025-09-22,20454.98,12.0,9,Vehicle Maintenance,0,0
INV107945,Vendor_036,Education,2025-07-08,18604.23,28.0,24,Office Equipment,0,0
INV105008,Vendor_016,Public Works,2024-02-05,18777.13,18.0,4,Software License,0,0
INV102857,Vendor_004,Sanitation,2024-01-29,19108.74,5.0,8,Fuel,0,0
INV108417,Vendor_037,Transport,2024-11-15,11654.38,5.0,38,Medical Supplies,0,0
INV105771,Vendor_019,Education,2025-07-29,12103.41,12.0,6,Medical Supplies,0,0
INV105842,Vendor_029,Water Supply,2024-04-05,21909.54,28.0,47,Software License,0,0
INV107442,Vendor_018,Sanitation,2025-03-18,20329.62,18.0,1,Furniture,0,0
INV105832,Vendor_019,Transport,2024-12-17,11494.99,12.0,49,Construction Material,0,0
INV101629,Vendor_036,Health,2024-03-10,9588.84,1.0,14,Vehicle Maintenance,1,0
INV104888,Vendor_015,Sanitation,2025-11-03,22898.33,12.0,21,Electronics,0,0
INV104526,Vendor_023,Transport,2025-02-25,12693.27,18.0,44,Medical Supplies,0,0
INV103523,Vendor_020,It & Electronics,2025-08-29,13583.0,5.0,18,Construction Material,0,0
INV105904,Vendor_022,It & Electronics,2024-02-15,10663.75,18.0,23,Furniture,0,0
INV108095,Vendor_036,Water Supply,2025-04-12,19216.91,5.0,45,Stationery,0,0
INV103607,Vendor_036,Administration,2025-11-29,14967.5,5.0,13,Furniture,0,0
INV109607,Vendor_015,Public Works,2024-02-01,20190.78,18.0,3,Fuel,0,0
INV105220,Vendor_018,Transport,2025-07-17,11299.41,18.0,20,Office Equipment,0,0
INV100234,Vendor_004,Public Works,2024-09-06,21655.67,12.0,8,Vehicle Maintenance,0,0
INV108069,Vendor_025,Transport,2025-03-06,12154.56,12.0,37,Stationery,0,0
INV103796,Vendor_027,Water Supply,2024-11-30,21056.26,28.0,41,Stationery,0,0
INV104118,Vendor_028,Transport,2025-02-17,11658.31,28.0,1,Office Equipment,0,0
INV106318,Vendor_005,Transport,2024-07-21,10827.91,5.0,26,Stationery,0,0
INV105001,Vendor_036,Transport,2024-05-07,12763.89,5.0,26,Medical Supplies,0,0
INV103800,Vendor_013,Transport,2025-09-15,10847.43,5.0,27,Fuel,0,0
INV107850,Vendor_011,Administration,2024-05-31,20092.28,5.0,13,Vehicle Maintenance,0,0
INV103899,Vendor_005,Public Works,2024-08-12,19825.69,18.0,21,Software License,0,0
INV105024,Vendor_007,Administration,2024-04-13,17329.77,12.0,3,Furniture,0,0
INV101948,Vendor_001,Water Supply,2025-11-24,21071.68,12.0,47,Software License,0,0
INV106361,Vendor_008,Education,2025-02-01,10869.85,12.0,44,Electronics,0,0
INV100470,Vendor_016,Water Supply,2024-11-03,21954.59,12.0,26,Medical Supplies,0,0
INV107856,Vendor_035,Water Supply,2024-05-18,19636.45,5.0,36,Software License,0,0
INV103492,Vendor_036,Health,2025-08-09,12464.29,28.0,16,Software License,0,0
INV106091,Vendor_003,Transport,2024-08-19,11316.52,12.0,47,Medical Supplies,0,0
INV102671,Vendor_999,Sanitation,2025-02-09,17026.73,12.0,44,Medical Supplies,1,0
INV109997,Vendor_027,Sanitation,2024-12-21,21435.08,18.0,7,Software License,0,0
INV102224,Vendor_026,Administration,2024-08-13,18277.41,18.0,4,Electronics,0,0
INV101106,Vendor_020,Education,2024-05-18,14962.62,28.0,20,Fuel,0,0
INV102188,Vendor_035,Public Works,2024-02-10,19829.37,18.0,7,Fuel,0,0
INV100818,Vendor_027,Education,2024-09-17,10596.82,12.0,16,Electronics,0,0
INV105571,Vendor_016,Sanitation,2025-10-12,19084.69,18.0,37,Cleaning Supplies,0,0
INV104523,Vendor_001,It & Electronics,2025-02-04,9502.14,12.0,15,Furniture,0,0
INV105793,Vendor_024,Transport,2025-10-17,12270.12,28.0,31,Office Equipment,0,0
INV109568,Vendor_039,It & Electronics,2025-04-28,13544.46,12.0,7,Stationery,0,0
INV108955,Vendor_012,It & Electronics,2025-12-26,12445.55,18.0,46,Stationery,0,0
INV107755,Vendor_037,Transport,2024-05-14,12684.54,5.0,25,Electronics,0,0
INV102624,Vendor_005,Administration,2024-09-23,15020.44,5.0,21,Software License,0,0
INV107946,Vendor_009,Transport,2024-06-25,11304.2,5.0,32,Electronics,0,0
INV109579,Vendor_028,Sanitation,2024-08-24,25985.65,1.0,36,Furniture,1,0
INV200115,Vendor_036,Education,2024-08-24,18942.07,5.0,3,Software License,1,0
INV109302,Vendor_030,Transport,2024-01-13,11508.85,18.0,8,Medical Supplies,0,0
INV100888,Vendor_998,Public Works,2025-07-10,20567.43,28.0,21,Construction Material,1,0
INV107039,Vendor_015,Administration,2024-05-10,16077.03,28.0,20,Fuel,0,0
INV102437,Vendor_015,Administration,2024-06-19,16931.5,12.0,6,Office Equipment,0,0
INV106056,Vendor_020,Public Works,2025-05-28,23903.47,28.0,39,Electronics,0,0
INV107347,Vendor_013,Water Supply,2025-07-08,19608.64,5.0,4,Vehicle Maintenance,0,0
INV100817,Vendor_007,Sanitation,2024-06-17,21102.66,28.0,47,Stationery,0,0
INV109114,Vendor_014,Transport,2025-04-29,11707.43,28.0,18,Furniture,0,0
INV103414,Vendor_017,Public Works,2025-10-21,19613.14,12.0,49,Construction Material,0,0
INV106352,Vendor_007,Transport,2024-08-09,10581.19,18.0,6,Cleaning Supplies,0,0
INV102341,Vendor_036,It & Electronics,2024-05-05,11507.81,18.0,9,Medical Supplies,0,0
INV109211,Vendor_017,Administration,2024-11-13,18329.76,18.0,12,Medical Supplies,0,0
INV103167,Vendor_025,Public Works,2024-02-19,19579.16,12.0,43,Vehicle Maintenance,0,0
INV101809,Vendor_022,Education,2025-10-12,22723.6,18.0,15,Furniture,0,0
INV108276,Vendor_013,Public Works,2025-06-13,17481.57,12.0,49,Software License,0,0
INV101264,Vendor_002,Water Supply,2024-06-01,20516.86,5.0,19,Cleaning Supplies,0,0
INV105086,Vendor_024,Health,2025-06-26,7651.67,5.0,36,Electronics,0,0
INV107995,Vendor_023,Administration,2024-07-12,12947.24,12.0,32,Office Equipment,0,0
INV105835,Vendor_001,Public Works,2024-09-23,22970.54,28.0,30,Stationery,0,0
INV105194,Vendor_004,Water Supply,2025-10-19,21896.52,5.0,44,Software License,0,0
INV104449,Vendor_038,Public Works,2025-05-01,20063.85,12.0,16,Fuel,0,0
INV104945,Vendor_018,Administration,2025-09-30,13637.38,5.0,18,Stationery,0,0
INV104045,Vendor_039,Administration,2025-01-26,18590.88,5.0,33,Fuel,0,0
INV106773,Vendor_018,Sanitation,2025-08-03,18307.3,18.0,1,Vehicle Maintenance,0,0
INV103702,Vendor_033,Transport,2025-02-22,12249.27,28.0,39,Stationery,0,0
INV101035,Vendor_030,Sanitation,2025-09-05,24599.1,12.0,41,Construction Material,0,0
INV109443,Vendor_024,Transport,2024-04-24,10598.94,28.0,13,Stationery,0,0
INV105590,Vendor_012,It & Electronics,2024-07-19,7956.37,5.0,48,Office Equipment,0,0
INV101228,Vendor_030,Water Supply,2025-04-25,20848.45,18.0,1,Fuel,0,0
INV108814,Vendor_002,It & Electronics,2025-01-02,11693.61,12.0,41,Office Equipment,0,0
INV109509,Vendor_034,Education,2025-09-11,19399.17,5.0,49,Medical Supplies,0,0
INV105141,Vendor_025,Health,2024-03-11,12023.3,18.0,16,Vehicle Maintenance,0,0
INV106551,Vendor_021,Administration,2025-04-24,13028.85,28.0,37,Cleaning Supplies,0,0
INV100052,Vendor_998,Public Works,2024-02-21,19355.28,28.0,11,Stationery,1,0
INV107618,Vendor_031,Public Works,2024-06-25,22290.88,5.0,7,Furniture,0,0
INV106555,Vendor_005,Administration,2024-09-20,15080.54,5.0,15,Software License,0,0
INV108559,Vendor_034,Sanitation,2024-11-02,21343.34,18.0,22,Cleaning Supplies,0,0
INV100159,Vendor_016,Education,2025-07-19,11726.57,5.0,37,Furniture,0,0
INV107853,Vendor_034,Education,2024-06-20,16634.91,28.0,7,Medical Supplies,0,0
INV101587,Vendor_036,Public Works,2024-06-03,18976.73,5.0,22,Construction Material,0,0
INV101589,Vendor_036,Health,2025-06-03,13436.64,5.0,45,Stationery,0,0
INV200039,Vendor_040,Administration,2024-01-30,17047.12,5.0,38,Cleaning Supplies,1,0
INV109515,Vendor_022,Public Works,2025-05-16,21079.28,5.0,13,Stationery,0,0
INV106687,Vendor_009,Public Works,2025-05-17,21394.55,2.0,28,Cleaning Supplies,1,0
INV107210,Vendor_024,Transport,2025-12-17,10231.99,28.0,18,Cleaning Supplies,0,0
INV106866,Vendor_029,Education,2025-10-25,19645.18,28.0,22,Medical Supplies,0,0
INV106174,Vendor_012,Health,2025-10-30,8724.74,28.0,25,Construction Material,0,0
INV108003,Vendor_003,Health,2024-09-03,13199.91,28.0,44,Office Equipment,0,0
INV103858,Vendor_025,Administration,2024-02-16,10912.09,5.0,3,Electronics,0,0
INV200012,Vendor_037,Health,2025-09-01,10704.67,5.0,13,Furniture,1,0
INV107360,Vendor_021,Public Works,2025-06-27,21660.32,12.0,47,Software License,0,0
INV102828,Vendor_039,Transport,2024-07-04,10009.15,5.0,44,Furniture,0,0
INV100436,Vendor_038,It & Electronics,2024-01-12,5223.31,18.0,4,Office Equipment,0,0
INV105789,Vendor_027,Sanitation,2024-11-29,21288.22,5.0,48,Software License,0,0
INV108343,Vendor_033,Transport,2025-10-06,11706.26,5.0,26,Fuel,0,0
INV103878,Vendor_034,Public Works,2025-07-06,19174.99,28.0,30,Medical Supplies,0,0
INV101588,Vendor_029,Public Works,2024-04-23,18108.2,45.0,48,Cleaning Supplies,1,0
INV102780,Vendor_004,Administration,2024-10-13,14012.09,18.0,22,Electronics,0,0
INV109162,Vendor_028,Administration,2024-10-31,18426.69,5.0,45,Software License,0,0
INV108732,Vendor_016,It & Electronics,2025-06-02,13135.92,28.0,18,Electronics,0,0
INV105686,Vendor_030,Health,2024-04-09,9652.07,18.0,19,Software License,0,0
INV103965,Vendor_026,Public Works,2025-04-14,22149.72,28.0,17,Cleaning Supplies,0,0
INV104727,Vendor_028,Sanitation,2024-05-18,19923.51,28.0,6,Cleaning Supplies,0,0
INV100973,Vendor_013,Administration,2024-06-02,18225.64,28.0,6,Furniture,0,0
INV101238,Vendor_006,Sanitation,2025-09-01,14469.06,12.0,5,Furniture,0,0
INV102951,Vendor_031,Transport,2025-12-26,9409.47,28.0,32,Medical Supplies,0,0
INV102342,Vendor_003,Education,2025-12-16,13100.35,28.0,1,Medical Supplies,0,0
INV106790,Vendor_033,Education,2024-01-13,8391.45,5.0,39,Stationery,0,0
INV107601,Vendor_031,Water Supply,2024-07-05,22487.4,12.0,5,Construction Material,0,0
INV106046,Vendor_017,Health,2024-09-06,83792.1,12.0,3,Fuel,1,1
INV102158,Vendor_021,Administration,2024-06-13,16008.82,12.0,35,Cleaning Supplies,0,0
INV109475,Vendor_010,It & Electronics,2024-04-27,9125.27,28.0,39,Cleaning Supplies,0,0
INV106859,Vendor_024,Education,2025-07-14,9033.81,5.0,36,Cleaning Supplies,0,0
INV101497,Vendor_006,Transport,2025-01-11,7514.43,12.0,37,Software License,0,0
INV104545,Vendor_023,Transport,2025-03-07,11924.45,5.0,17,Fuel,0,0
INV106465,Vendor_013,Health,2025-08-29,10638.16,12.0,45,Cleaning Supplies,0,0
INV104257,Vendor_019,Transport,2024-04-24,10392.11,12.0,10,Furniture,0,0
INV102422,Vendor_032,Health,2025-09-17,10201.33,12.0,41,Fuel,0,0
INV108736,Vendor_031,Transport,2025-01-03,103041.27,18.0,23,Vehicle Maintenance,1,1
INV105185,Vendor_029,Transport,2025-10-28,9780.46,28.0,46,Cleaning Supplies,0,0
INV105647,Vendor_001,Public Works,2024-01-07,25454.79,12.0,44,Furniture,0,0
INV100357,Vendor_013,Water Supply,2024-05-18,22917.37,5.0,25,Electronics,0,0
INV105242,Vendor_014,Water Supply,2024-05-13,20329.43,28.0,3,Cleaning Supplies,0,0
INV102130,Vendor_019,Administration,2025-10-11,19172.13,18.0,28,Software License,0,0
INV109427,Vendor_999,Education,2025-06-22,14871.22,5.0,13,Vehicle Maintenance,1,0
INV102092,Vendor_006,Sanitation,2024-07-02,23391.29,28.0,9,Electronics,0,0
INV105409,Vendor_024,Transport,2024-05-27,9891.25,28.0,29,Electronics,0,0
INV102015,Vendor_015,Sanitation,2024-06-29,15050.4,18.0,30,Construction Material,0,0
INV109241,Vendor_016,It & Electronics,2025-04-05,7758.42,18.0,30,Vehicle Maintenance,0,0
INV104044,Vendor_037,Sanitation,2024-10-04,15046.38,28.0,35,Cleaning Supplies,0,0
INV100187,Vendor_019,Public Works,2025-08-24,21507.01,28.0,49,Construction Material,0,0
INV108288,Vendor_039,Transport,2024-05-18,9710.58,28.0,19,Vehicle Maintenance,0,0
INV103655,Vendor_020,Health,2025-05-04,9969.07,18.0,18,Medical Supplies,0,0
INV103426,Vendor_035,Sanitation,2024-10-27,22642.03,12.0,34,Furniture,0,0
INV109573,Vendor_037,Sanitation,2024-02-29,26691.4,12.0,2,Medical Supplies,0,0
INV101381,Vendor_039,Health,2025-08-18,7381.3,28.0,49,Vehicle Maintenance,0,0
INV107764,Vendor_011,Transport,2025-03-04,12480.03,5.0,3,Office Equipment,0,0
INV100413,Vendor_014,It & Electronics,2024-11-20,11099.56,28.0,19,Cleaning Supplies,0,0
INV105037,Vendor_002,Administration,2025-06-11,16393.29,28.0,14,Vehicle Maintenance,0,0
INV104897,Vendor_018,Public Works,2025-03-17,20851.07,5.0,20,Cleaning Supplies,0,0
INV103336,Vendor_023,Water Supply,2025-10-21,22187.56,12.0,9,Construction Material,0,0
INV103606,Vendor_022,Sanitation,2024-02-04,22308.38,12.0,32,Cleaning Supplies,0,0
INV103175,Vendor_007,Health,2024-07-02,9370.71,5.0,14,Construction Material,0,0
INV102241,Vendor_032,Sanitation,2024-09-07,26219.19,28.0,18,Stationery,0,0
INV109902,Vendor_023,Administration,2024-01-23,19743.39,28.0,18,Fuel,0,0
INV200088,Vendor_040,Public Works,2024-07-15,23649.14,12.0,19,Stationery,1,0
INV100256,Vendor_037,Health,2024-08-05,7122.34,12.0,40,Fuel,0,0
INV107342,Vendor_010,Education,2024-12-28,20167.25,5.0,43,Stationery,0,0
INV100200,Vendor_007,Health,2024-06-19,6572.94,18.0,16,Cleaning Supplies,0,0
INV102235,Vendor_007,Education,2024-11-07,22722.5,18.0,18,Electronics,0,0
INV104743,Vendor_037,Health,2024-09-08,6902.66,18.0,23,Medical Supplies,0,0
INV101767,Vendor_024,Public Works,2024-01-12,19674.0,12.0,19,Fuel,0,0
